Month,Year,Vol,Name,Work,Thlr.,Gr.,Repeat,FullName,Birth,Death
November,1827,29.12,"Köhler, H.",Préludes faciles ou pet. Etudes pour la Flûte. Op. 157.,,,No,"Köhler, Gottlieb Heinrich",1765,1833
November,1827,29.12,"Köhler, H.",6 Duos p. 2 Cors. Op. 160.,0,12,No,"Köhler, Gottlieb Heinrich",1765,1833
November,1827,29.12,Molino,"2d grand Trio conc. pour Flûte ou Violon, Alto et Guitare. Op. 45.",,,Yes,"Molino, Francesco",1775,1847
November,1827,29.12,"Pugni, C.","Quartetto p. Flauto, Pianoforte, Viola e Violoncello.",1,12,No,"Pugni, Cesare",1802,1870
November,1827,29.12,Rabboni,"Variazioni p. Flauto sul Tema: Nel cor più non mi sento, con Pianoforte.",0,18,No,"Rabboni, Giuseppe",1800,1856
November,1827,29.12,Rabboni,gr. Duetto per due Flauti. No. 42.,1,4,No,"Rabboni, Giuseppe",1800,1856
November,1827,29.12,Rabboni,gr. Duetto per due Flauti. No. 43.,1,4,No,"Rabboni, Giuseppe",1800,1856
November,1827,29.12,Rabboni,gr. Duetto per due Flauti. No. 44.,1,8,No,"Rabboni, Giuseppe",1800,1856
November,1827,29.12,Soussmann,3 gr. Exercices p. 2 Flûtes en forme des Duos. Liv. 1. 2. 3.,,,No,"Soussmann, Heinrich",1796,1848
November,1827,29.12,Tulou,Fantaisie p. la Flûte av. Pianof. Op. 41.,0,16,No,"Tulou, Jean-Louis",1786,1865
November,1827,29.12,Tulou,Fantaisie et Polonaise pour la Flûte avec Pianoforte. Op. 45.,0,20,No,"Tulou, Jean-Louis",1786,1865
November,1827,29.13,"Belcke, Fr.",leichte Uebungstücke zu vier Händen. 2s Heft. Op. 26.,0,10,No,"Belcke, Friedrich",1795,1874
November,1827,29.13,"Belcke, C. G.",6 Marches pour le Pianoforte. Op. 2.,0,8,No,"Belcke, Christian Gottlieb",1796,1875
November,1827,29.13,"Clementi, M.","la Chasse pour le Pianoforte, nouvelle Edition.",0,12,No,"Clementi, Muzio",1752,1832
November,1827,29.13,"Clementi, M.","Sonate pour le Pianoforte, nouvelle Edition.",0,12,No,"Clementi, Muzio",1752,1832
November,1827,29.13,"Clementi, M.","24 Valses pour le Pianoforte, nouvelle Edition.",1,8,No,"Clementi, Muzio",1752,1832
November,1827,29.13,"Cramer, J. B.","Introduction et Rondo de l’Oeuvre 69, arrangé pour le Pianoforte à 4 mains par W. Watts.",0,20,No,"Cramer, Johann Baptist",1771,1858
November,1827,29.13,"Hummel, J. N.","la bella Capricciosa pour le Pianoforte, nouv. Edition.",0,12,No,"Hummel, Johann Nepomuk",1778,1837
November,1827,29.13,"Kalkbrenner, Fr.","8 Variations sur le Thème: God save the king, pour le Pianoforte. Op. 17.",,,No,"Kalkbrenner, Frédéric",1785,1849
November,1827,29.13,"Kalkbrenner, Fr.",7me Fantaisie pour le Pianoforte. Op. 22.,,,No,"Kalkbrenner, Frédéric",1785,1849
November,1827,29.13,"Kalkbrenner, Fr.",Thème varié pour le Pianoforte. Op. 24.,,,No,"Kalkbrenner, Frédéric",1785,1849
November,1827,29.13,"Kalkbrenner, Fr.",le bon vieux tems. Air varié.,0,10,No,"Kalkbrenner, Frédéric",1785,1849
November,1827,29.13,"Kalkbrenner, Fr.",Rondino pour le Pianoforte. Op. 32.,0,12,No,"Kalkbrenner, Frédéric",1785,1849
November,1827,29.13,"Kalkbrenner, Fr.",8me Fantaisie pour le Pianoforte sur le Duo do Don Juan “Laci darem la mano” Op. 33.,0,14,No,"Kalkbrenner, Frédéric",1785,1849
November,1827,29.13,"Kalkbrenner, Fr.",9me Fantaisie pour le Pianoforte. Op. 37.,0,12,No,"Kalkbrenner, Frédéric",1785,1849
November,1827,29.13,"Kalkbrenner, Fr.",Rondeau Polacca pour le Pianoforte. Op. 45.,0,12,No,"Kalkbrenner, Frédéric",1785,1849
November,1827,29.13,"Kalkbrenner, Fr.",grande Sonate pour le Pianoforte. Op. 48.,1,0,No,"Kalkbrenner, Frédéric",1785,1849
November,1827,29.13,"Kalkbrenner, Fr.","Variations brillantes avec Introduction et Finale sur la Marche de l’Opéra: le Franc-Chasseur, musique de C. M. de Weber, pour le Pianoforte. Op. 71.",0,16,No,"Kalkbrenner, Frédéric",1785,1849
November,1827,29.13,"Kalkbrenner, Fr.",Mélange sur differents Motifs du Crociato de Meyerbeer pour le Pianoforte. Op. 77.,0,8,No,"Kalkbrenner, Frédéric",1785,1849
